ExecuteDtTm,t,n,SortTime,CombineTime
09/03/2013 08:05:28,4,200000,89,97
09/03/2013 08:05:30,4,200000,102,103
09/03/2013 08:05:32,4,200000,98,95
09/03/2013 08:05:34,4,200000,92,99
09/03/2013 08:05:36,4,200000,101,97
09/03/2013 08:05:38,4,200000,96,103
09/03/2013 08:05:40,4,200000,99,100
09/03/2013 08:05:42,4,300000,105,116
09/03/2013 08:05:45,4,300000,94,108
09/03/2013 08:05:47,4,300000,112,113
09/03/2013 08:05:49,4,300000,110,110
09/03/2013 08:05:51,4,300000,100,106
09/03/2013 08:05:53,4,300000,101,111
09/03/2013 08:05:55,4,300000,112,113
09/03/2013 08:05:57,4,300000,102,109
09/03/2013 08:05:59,4,300000,105,114
09/03/2013 08:06:02,4,300000,107,113
09/03/2013 08:06:04,4,400000,127,123
09/03/2013 08:06:06,4,400000,103,126
09/03/2013 08:06:08,4,400000,105,129
09/03/2013 08:06:10,4,400000,123,128
09/03/2013 08:06:12,4,400000,165,120
09/03/2013 08:06:14,4,400000,121,127
09/03/2013 08:06:17,4,400000,126,129
09/03/2013 08:06:19,4,400000,126,125
09/03/2013 08:06:21,4,400000,116,118
09/03/2013 08:06:23,4,400000,120,129
09/03/2013 08:06:25,4,500000,124,130
09/03/2013 08:06:27,4,500000,133,136
09/03/2013 08:06:30,4,500000,130,173
09/03/2013 08:06:32,4,500000,113,166
09/03/2013 08:06:35,4,500000,1099,131
09/03/2013 08:06:38,4,500000,121,133
09/03/2013 08:06:41,4,500000,145,171
09/03/2013 08:06:43,4,500000,140,138
09/03/2013 08:06:46,4,500000,136,137
09/03/2013 08:06:48,4,500000,126,166
09/03/2013 08:06:50,4,600000,163,169
09/03/2013 08:06:53,4,600000,139,182
09/03/2013 08:06:55,4,600000,143,180
09/03/2013 08:06:57,4,600000,151,192
09/03/2013 08:07:00,4,600000,395,183
09/03/2013 08:07:03,4,600000,1164,149
09/03/2013 08:07:05,4,600000,184,149
09/03/2013 08:07:08,4,600000,422,154
09/03/2013 08:07:11,4,600000,431,157
09/03/2013 08:07:13,4,600000,161,182
09/03/2013 08:07:15,4,700000,203,162
09/03/2013 08:07:18,4,700000,194,157
09/03/2013 08:07:20,4,700000,218,180
09/03/2013 08:07:23,4,700000,196,156
09/03/2013 08:07:25,4,700000,188,190
09/03/2013 08:07:27,4,700000,213,153
09/03/2013 08:07:30,4,700000,191,176
09/03/2013 08:07:32,4,700000,207,159
09/03/2013 08:07:35,4,700000,207,154
09/03/2013 08:07:37,4,700000,191,158
09/03/2013 08:07:40,4,800000,210,174
09/03/2013 08:07:42,4,800000,186,178
09/03/2013 08:07:45,4,800000,210,179
09/03/2013 08:07:47,4,800000,199,178
09/03/2013 08:07:49,4,800000,193,182
09/03/2013 08:07:51,4,800000,209,181
09/03/2013 08:07:54,4,800000,215,176
09/03/2013 08:07:56,4,800000,200,184
09/03/2013 08:07:58,4,800000,203,186
09/03/2013 08:08:01,4,800000,202,171
09/03/2013 08:08:03,4,900000,229,186
09/03/2013 08:08:06,4,900000,213,187
09/03/2013 08:08:09,4,900000,596,205
09/03/2013 08:08:11,4,900000,210,195
09/03/2013 08:08:14,4,900000,201,200
09/03/2013 08:08:16,4,900000,192,202
09/03/2013 08:08:19,4,900000,213,204
09/03/2013 08:08:21,4,900000,201,206
09/03/2013 08:08:24,4,900000,205,202
09/03/2013 08:08:26,4,900000,209,197
09/03/2013 08:08:28,4,1000000,219,207
09/03/2013 08:08:31,4,1000000,614,213
09/03/2013 08:08:34,4,1000000,226,216
09/03/2013 08:08:36,4,1000000,223,231
09/03/2013 08:08:39,4,1000000,223,213
09/03/2013 08:08:42,4,1000000,423,213
09/03/2013 08:08:44,4,1000000,249,216
09/03/2013 08:08:47,4,1000000,233,218
09/03/2013 08:08:49,4,1000000,211,207
09/03/2013 08:08:52,4,1000000,224,207
09/03/2013 08:08:54,4,1000000,459,222
09/03/2013 08:08:57,4,1000000,220,218
09/03/2013 08:08:59,4,1000000,228,220
09/03/2013 08:09:02,4,1000000,206,223
09/03/2013 08:09:05,4,1000000,1179,217
09/03/2013 08:09:09,4,1000000,1186,210
09/03/2013 08:09:11,4,1000000,214,214
09/03/2013 08:09:13,4,1000000,233,214
09/03/2013 08:09:16,4,1000000,225,216
09/03/2013 08:09:18,4,1000000,221,212
09/03/2013 08:09:21,4,2000000,387,340
09/03/2013 08:09:24,4,2000000,542,343
09/03/2013 08:09:27,4,2000000,545,331
09/03/2013 08:09:30,4,2000000,346,337
09/03/2013 08:09:33,4,2000000,363,338
09/03/2013 08:09:36,4,2000000,1284,321
09/03/2013 08:09:39,4,2000000,334,342
09/03/2013 08:09:42,4,2000000,580,327
09/03/2013 08:09:45,4,2000000,342,343
09/03/2013 08:09:48,4,2000000,340,364
09/03/2013 08:09:51,4,3000000,761,473
09/03/2013 08:09:55,4,3000000,694,451
09/03/2013 08:09:58,4,3000000,924,468
09/03/2013 08:10:01,4,3000000,575,440
09/03/2013 08:10:05,4,3000000,540,462
09/03/2013 08:10:08,4,3000000,537,464
09/03/2013 08:10:11,4,3000000,584,406
09/03/2013 08:10:14,4,3000000,537,475
09/03/2013 08:10:18,4,3000000,573,460
09/03/2013 08:10:21,4,3000000,608,402
09/03/2013 08:10:24,4,4000000,657,578
09/03/2013 08:10:28,4,4000000,662,590
09/03/2013 08:10:32,4,4000000,1505,567
09/03/2013 08:10:36,4,4000000,656,606
09/03/2013 08:10:40,4,4000000,815,567
09/03/2013 08:10:44,4,4000000,844,575
09/03/2013 08:10:48,4,4000000,840,573
09/03/2013 08:10:52,4,4000000,826,579
09/03/2013 08:10:55,4,4000000,691,572
09/03/2013 08:10:59,4,4000000,678,571
09/03/2013 08:11:03,4,5000000,1086,684
09/03/2013 08:11:07,4,5000000,1092,676
09/03/2013 08:11:11,4,5000000,1053,683
09/03/2013 08:11:15,4,5000000,1011,656
09/03/2013 08:11:18,4,5000000,1061,658
09/03/2013 08:11:22,4,5000000,1090,675
09/03/2013 08:11:26,4,5000000,1060,694
09/03/2013 08:11:31,4,5000000,1058,671
09/03/2013 08:11:35,4,5000000,1136,680
09/03/2013 08:11:38,4,5000000,1044,676
09/03/2013 08:11:43,4,6000000,1154,802
09/03/2013 08:11:47,4,6000000,1221,822
09/03/2013 08:11:51,4,6000000,1131,795
09/03/2013 08:11:55,4,6000000,1182,768
09/03/2013 08:12:00,4,6000000,1164,823
09/03/2013 08:12:04,4,6000000,1201,830
09/03/2013 08:12:08,4,6000000,1219,765
09/03/2013 08:12:13,4,6000000,1164,807
09/03/2013 08:12:17,4,6000000,1165,816
09/03/2013 08:12:21,4,6000000,1182,804
09/03/2013 08:12:26,4,7000000,1393,868
09/03/2013 08:12:30,4,7000000,1327,844
09/03/2013 08:12:35,4,7000000,1678,879
09/03/2013 08:12:40,4,7000000,1368,877
09/03/2013 08:12:44,4,7000000,1425,882
09/03/2013 08:12:49,4,7000000,1318,974
09/03/2013 08:12:54,4,7000000,1372,884
09/03/2013 08:12:58,4,7000000,1338,885
09/03/2013 08:13:03,4,7000000,1314,911
09/03/2013 08:13:08,4,7000000,1412,954
09/03/2013 08:13:13,4,8000000,1392,1012
09/03/2013 08:13:18,4,8000000,1400,946
09/03/2013 08:13:22,4,8000000,1407,995
09/03/2013 08:13:27,4,8000000,1414,994
09/03/2013 08:13:32,4,8000000,1403,1020
09/03/2013 08:13:37,4,8000000,1381,991
09/03/2013 08:13:42,4,8000000,2140,991
09/03/2013 08:13:47,4,8000000,1388,1046
09/03/2013 08:13:53,4,8000000,1737,993
09/03/2013 08:13:57,4,8000000,1400,1007
09/03/2013 08:14:03,4,9000000,1782,1103
09/03/2013 08:14:08,4,9000000,1744,1184
09/03/2013 08:14:13,4,9000000,1665,1149
09/03/2013 08:14:19,4,9000000,2366,1157
09/03/2013 08:14:25,4,9000000,1794,1147
09/03/2013 08:14:30,4,9000000,1698,1168
09/03/2013 08:14:35,4,9000000,1815,1155
09/03/2013 08:14:41,4,9000000,1814,1079
09/03/2013 08:14:46,4,9000000,1764,1162
09/03/2013 08:14:52,4,9000000,1740,1151
09/03/2013 08:14:58,4,10000000,2084,1279
09/03/2013 08:15:04,4,10000000,2270,1221
09/03/2013 08:15:09,4,10000000,2100,1207
09/03/2013 08:15:15,4,10000000,1963,1265
09/03/2013 08:15:21,4,10000000,1971,1202
09/03/2013 08:15:27,4,10000000,2053,1191
09/03/2013 08:15:33,4,10000000,2331,1131
09/03/2013 08:15:39,4,10000000,2262,1283
09/03/2013 08:15:45,4,10000000,2037,1288
09/03/2013 08:15:50,4,10000000,2003,1251
09/03/2013 08:15:57,4,10000000,1977,1285
09/03/2013 08:16:03,4,10000000,1955,1264
09/03/2013 08:16:09,4,10000000,2042,1207
09/03/2013 08:16:15,4,10000000,2086,1252
09/03/2013 08:16:21,4,10000000,2064,1128
09/03/2013 08:16:27,4,10000000,2056,1277
09/03/2013 08:16:32,4,10000000,2054,1277
09/03/2013 08:16:38,4,10000000,1985,1274
09/03/2013 08:16:44,4,10000000,2096,1196
09/03/2013 08:16:50,4,10000000,2282,1303
09/03/2013 08:17:00,4,20000000,4373,2162
09/03/2013 08:17:09,4,20000000,4032,2292
09/03/2013 08:17:19,4,20000000,3998,2448
09/03/2013 08:17:28,4,20000000,3898,2181
09/03/2013 08:17:38,4,20000000,3823,2425
09/03/2013 08:17:47,4,20000000,3829,2296
09/03/2013 08:17:57,4,20000000,4061,2288
09/03/2013 08:18:06,4,20000000,3977,2419
09/03/2013 08:18:16,4,20000000,3733,2400
09/03/2013 08:18:25,4,20000000,4108,2282
09/03/2013 08:18:38,4,30000000,5179,3412
09/03/2013 08:18:50,4,30000000,5192,3573
09/03/2013 08:19:04,4,30000000,5238,4483
09/03/2013 08:19:16,4,30000000,5210,3626
09/03/2013 08:19:29,4,30000000,5160,3591
09/03/2013 08:19:42,4,30000000,5106,3703
09/03/2013 08:19:54,4,30000000,5190,3619
09/03/2013 08:20:13,4,30000000,5200,3573
09/03/2013 08:20:26,4,30000000,5326,3777
09/03/2013 08:20:42,4,40000000,7592,4367
09/03/2013 08:20:59,4,40000000,7522,4757
09/03/2013 08:21:16,4,40000000,7472,4511
09/03/2013 08:21:33,4,40000000,7560,4998
09/03/2013 08:21:50,4,40000000,7456,4718
09/03/2013 08:22:06,4,40000000,7717,4404
09/03/2013 08:22:23,4,40000000,7443,4762
09/03/2013 08:22:40,4,40000000,7636,4730
09/03/2013 08:22:57,4,40000000,7749,4616
09/03/2013 08:23:14,4,40000000,7540,4848
09/03/2013 08:23:34,4,50000000,9055,6229
09/03/2013 08:23:55,4,50000000,9278,6304
09/03/2013 08:24:16,4,50000000,9390,6248
09/03/2013 08:24:37,4,50000000,9425,6569
09/03/2013 08:24:59,4,50000000,9502,6606
09/03/2013 08:25:19,4,50000000,9135,6303
09/03/2013 08:25:41,4,50000000,9915,6665
09/03/2013 08:26:01,4,50000000,9226,6004
09/03/2013 08:26:23,4,50000000,10016,6565
09/03/2013 08:26:44,4,50000000,9335,6028
09/03/2013 08:27:08,4,60000000,11075,7371
09/03/2013 08:27:32,4,60000000,11122,6872
09/03/2013 08:27:55,4,60000000,10633,7057
09/03/2013 08:28:19,4,60000000,10971,6574
09/03/2013 08:28:43,4,60000000,10641,7191
09/03/2013 08:29:07,4,60000000,11455,6570
09/03/2013 08:29:30,4,60000000,10922,6895
09/03/2013 08:29:54,4,60000000,10485,7011
09/03/2013 08:30:18,4,60000000,11091,7073
09/03/2013 08:30:41,4,60000000,10615,7072
09/03/2013 08:31:08,4,70000000,12674,7602
09/03/2013 08:31:35,4,70000000,12428,8045
09/03/2013 08:32:03,4,70000000,13653,7723
09/03/2013 08:32:30,4,70000000,12793,8083
09/03/2013 08:32:57,4,70000000,12771,8060
09/03/2013 08:33:25,4,70000000,12893,7637
09/03/2013 08:33:52,4,70000000,13703,7753
09/03/2013 08:34:20,4,70000000,12975,7707
09/03/2013 08:34:47,4,70000000,12950,8050
09/03/2013 08:35:14,4,70000000,12629,7589
09/03/2013 08:35:48,4,80000000,17294,9081
09/03/2013 08:36:21,4,80000000,17320,8666
09/03/2013 08:36:54,4,80000000,17086,9056
09/03/2013 08:37:28,4,80000000,17863,8689
09/03/2013 08:38:00,4,80000000,16213,8537
09/03/2013 08:38:33,4,80000000,16515,9108
09/03/2013 08:39:07,4,80000000,17420,8685
09/03/2013 08:39:39,4,80000000,16806,8689
09/03/2013 08:40:12,4,80000000,17363,8131
09/03/2013 08:40:45,4,80000000,17108,8700
09/03/2013 08:41:21,4,90000000,18170,10167
09/03/2013 08:41:58,4,90000000,18641,10271
09/03/2013 08:42:35,4,90000000,18481,10554
09/03/2013 08:43:11,4,90000000,18091,9542
09/03/2013 09:55:36,4,90000000,18519,9600
09/03/2013 09:56:13,4,90000000,18883,10148
09/03/2013 09:56:49,4,90000000,17775,10193
09/03/2013 09:57:25,4,90000000,17906,10186
09/03/2013 09:58:01,4,90000000,18233,10088
09/03/2013 09:58:39,4,90000000,19362,10202
09/03/2013 09:59:18,4,100000000,18690,11948
09/03/2013 09:59:59,4,100000000,20502,11811
09/03/2013 10:00:39,4,100000000,21123,10632
09/03/2013 10:01:19,4,100000000,19215,11537
09/03/2013 10:01:59,4,100000000,18719,12170
09/03/2013 10:02:39,4,100000000,19602,12175
09/03/2013 10:03:19,4,100000000,19105,12146
09/03/2013 10:03:58,4,100000000,19338,11183
09/03/2013 10:04:37,4,100000000,19636,11189
09/03/2013 10:05:17,4,100000000,19845,11516
09/03/2013 10:05:19,6,1000,21,28
09/03/2013 10:05:21,6,1000,19,27
09/03/2013 10:05:23,6,1000,19,28
09/03/2013 10:05:25,6,1000,42,25
09/03/2013 10:05:27,6,1000,19,24
09/03/2013 10:05:29,6,1000,17,24
09/03/2013 10:05:31,6,1000,25,27
09/03/2013 10:05:33,6,1000,27,29
09/03/2013 10:05:35,6,1000,22,28
09/03/2013 10:05:37,6,1000,19,27
09/03/2013 10:05:39,6,2000,26,36
09/03/2013 10:05:41,6,2000,27,36
09/03/2013 10:05:43,6,2000,18,33
09/03/2013 10:05:44,6,2000,27,34
09/03/2013 10:05:46,6,2000,20,36
09/03/2013 10:05:48,6,2000,30,38
09/03/2013 10:05:50,6,2000,29,37
09/03/2013 10:05:52,6,2000,20,35
09/03/2013 10:05:54,6,2000,18,36
09/03/2013 10:05:56,6,2000,17,33
09/03/2013 10:05:58,6,3000,18,42
09/03/2013 10:06:00,6,3000,34,45
09/03/2013 10:06:02,6,3000,20,48
09/03/2013 10:06:04,6,3000,34,44
09/03/2013 10:06:06,6,3000,32,45
09/03/2013 10:06:07,6,3000,29,47
09/03/2013 10:06:09,6,3000,23,43
09/03/2013 10:06:11,6,3000,20,48
09/03/2013 10:06:13,6,3000,21,49
09/03/2013 10:06:15,6,3000,27,44
09/03/2013 10:06:17,6,4000,21,50
09/03/2013 10:06:19,6,4000,22,52
09/03/2013 10:06:21,6,4000,23,51
09/03/2013 10:06:23,6,4000,20,53
09/03/2013 10:06:25,6,4000,24,49
09/03/2013 10:06:27,6,4000,21,51
09/03/2013 10:06:29,6,4000,22,57
09/03/2013 10:06:31,6,4000,25,49
09/03/2013 10:06:33,6,4000,19,50
09/03/2013 10:06:34,6,4000,22,54
09/03/2013 10:06:36,6,5000,32,58
09/03/2013 10:06:38,6,5000,22,56
09/03/2013 10:06:40,6,5000,23,59
09/03/2013 10:06:42,6,5000,24,58
09/03/2013 10:06:44,6,5000,23,56
09/03/2013 10:06:46,6,5000,20,55
09/03/2013 10:06:48,6,5000,26,55
09/03/2013 10:06:50,6,5000,29,55
09/03/2013 10:06:52,6,5000,24,54
09/03/2013 10:06:54,6,5000,21,54
09/03/2013 10:06:56,6,6000,25,59
09/03/2013 10:06:58,6,6000,21,58
09/03/2013 10:07:00,6,6000,22,61
09/03/2013 10:07:02,6,6000,21,59
09/03/2013 10:07:04,6,6000,26,59
09/03/2013 10:07:05,6,6000,23,58
09/03/2013 10:07:07,6,6000,27,59
09/03/2013 10:07:09,6,6000,26,59
09/03/2013 10:07:12,6,6000,1027,60
09/03/2013 10:07:14,6,6000,23,59
09/03/2013 10:07:16,6,7000,31,65
09/03/2013 10:07:18,6,7000,22,63
09/03/2013 10:07:20,6,7000,27,68
09/03/2013 10:07:22,6,7000,22,62
09/03/2013 10:07:24,6,7000,32,62
09/03/2013 10:07:26,6,7000,24,62
09/03/2013 10:07:28,6,7000,24,66
09/03/2013 10:07:30,6,7000,24,63
09/03/2013 10:07:33,6,7000,1031,63
09/03/2013 10:07:35,6,7000,32,63
09/03/2013 10:07:37,6,8000,27,67
09/03/2013 10:07:39,6,8000,29,63
09/03/2013 10:07:41,6,8000,27,65
09/03/2013 10:07:43,6,8000,25,66
09/03/2013 10:07:44,6,8000,26,63
09/03/2013 10:07:46,6,8000,24,65
09/03/2013 10:07:48,6,8000,24,64
09/03/2013 10:07:50,6,8000,27,66
09/03/2013 10:07:52,6,8000,27,66
09/03/2013 10:07:54,6,8000,25,63
09/03/2013 10:07:57,6,9000,1022,69
09/03/2013 10:07:59,6,9000,26,67
09/03/2013 10:08:02,6,9000,1019,67
09/03/2013 10:08:04,6,9000,27,65
09/03/2013 10:08:06,6,9000,30,64
09/03/2013 10:08:08,6,9000,28,67
09/03/2013 10:08:10,6,9000,32,66
09/03/2013 10:08:12,6,9000,26,64
09/03/2013 10:08:14,6,9000,30,68
09/03/2013 10:08:16,6,9000,28,63
09/03/2013 10:08:18,6,10000,27,64
09/03/2013 10:08:20,6,10000,29,62
09/03/2013 10:08:22,6,10000,28,66
09/03/2013 10:08:24,6,10000,25,63
09/03/2013 10:08:25,6,10000,31,65
09/03/2013 10:08:27,6,10000,26,65
09/03/2013 10:08:29,6,10000,25,71
09/03/2013 10:08:31,6,10000,29,69
09/03/2013 10:08:33,6,10000,27,68
09/03/2013 10:08:35,6,10000,27,70
09/03/2013 10:08:37,6,10000,27,68
09/03/2013 10:08:39,6,10000,27,63
09/03/2013 10:08:41,6,10000,30,65
09/03/2013 10:08:43,6,10000,27,65
09/03/2013 10:08:45,6,10000,28,64
09/03/2013 10:08:47,6,10000,27,64
09/03/2013 10:08:49,6,10000,26,65
09/03/2013 10:08:51,6,10000,29,68
09/03/2013 10:08:53,6,10000,26,66
09/03/2013 10:08:55,6,10000,29,64
09/03/2013 10:08:57,6,20000,37,68
09/03/2013 10:08:59,6,20000,36,69
09/03/2013 10:09:01,6,20000,38,66
09/03/2013 10:09:03,6,20000,40,67
09/03/2013 10:09:05,6,20000,36,64
09/03/2013 10:09:07,6,20000,37,68
09/03/2013 10:09:09,6,20000,39,72
09/03/2013 10:09:11,6,20000,34,68
09/03/2013 10:09:13,6,20000,42,64
09/03/2013 10:09:14,6,20000,39,67
09/03/2013 10:09:16,6,30000,41,70
09/03/2013 10:09:18,6,30000,42,82
09/03/2013 10:09:20,6,30000,44,73
09/03/2013 10:09:22,6,30000,43,71
09/03/2013 10:09:24,6,30000,46,70
09/03/2013 10:09:26,6,30000,40,71
09/03/2013 10:09:28,6,30000,40,73
09/03/2013 10:09:30,6,30000,45,74
09/03/2013 10:09:32,6,30000,42,77
09/03/2013 10:09:34,6,30000,41,70
09/03/2013 10:09:36,6,40000,44,72
09/03/2013 10:09:38,6,40000,38,72
09/03/2013 10:09:40,6,40000,45,77
09/03/2013 10:09:42,6,40000,44,72
09/03/2013 10:09:44,6,40000,49,73
09/03/2013 10:09:46,6,40000,41,72
09/03/2013 10:09:48,6,40000,47,76
09/03/2013 10:09:50,6,40000,45,73
09/03/2013 10:09:52,6,40000,50,76
09/03/2013 10:09:54,6,40000,46,72
09/03/2013 10:09:56,6,50000,48,74
09/03/2013 10:09:59,6,50000,45,81
09/03/2013 10:10:01,6,50000,50,79
09/03/2013 10:10:03,6,50000,50,79
09/03/2013 10:10:05,6,50000,40,80
09/03/2013 10:10:07,6,50000,47,74
09/03/2013 10:10:09,6,50000,52,76
09/03/2013 10:10:11,6,50000,46,81
09/03/2013 10:10:13,6,50000,41,75
09/03/2013 10:10:15,6,50000,44,77
09/03/2013 10:10:17,6,60000,51,98
09/03/2013 10:10:19,6,60000,46,76
09/03/2013 10:10:21,6,60000,46,84
09/03/2013 10:10:23,6,60000,50,76
09/03/2013 10:10:25,6,60000,59,76
09/03/2013 10:10:27,6,60000,57,74
09/03/2013 10:10:29,6,60000,54,82
09/03/2013 10:10:31,6,60000,61,71
09/03/2013 10:10:33,6,60000,51,79
09/03/2013 10:10:35,6,60000,50,82
09/03/2013 10:10:37,6,70000,57,76
09/03/2013 10:10:39,6,70000,54,74
09/03/2013 10:10:41,6,70000,61,79
09/03/2013 10:10:43,6,70000,51,81
09/03/2013 10:10:45,6,70000,62,80
09/03/2013 10:10:47,6,70000,57,79
09/03/2013 10:10:49,6,70000,54,76
09/03/2013 10:10:51,6,70000,65,74
09/03/2013 10:10:53,6,70000,63,75
09/03/2013 10:10:55,6,70000,71,73
09/03/2013 10:10:57,6,80000,63,79
09/03/2013 10:10:59,6,80000,69,77
09/03/2013 10:11:01,6,80000,68,75
09/03/2013 10:11:03,6,80000,56,79
09/03/2013 10:11:05,6,80000,59,79
09/03/2013 10:11:07,6,80000,60,75
09/03/2013 10:11:09,6,80000,63,78
09/03/2013 10:11:11,6,80000,62,83
09/03/2013 10:11:13,6,80000,58,77
09/03/2013 10:11:15,6,80000,62,79
09/03/2013 10:11:17,6,90000,74,79
09/03/2013 10:11:19,6,90000,70,83
09/03/2013 10:11:21,6,90000,71,78
09/03/2013 10:11:23,6,90000,73,81
09/03/2013 10:11:25,6,90000,67,86
09/03/2013 10:11:27,6,90000,68,78
09/03/2013 10:11:29,6,90000,66,82
09/03/2013 10:11:31,6,90000,67,77
09/03/2013 10:11:33,6,90000,72,77
09/03/2013 10:11:35,6,90000,69,81
09/03/2013 10:11:37,6,100000,73,85
09/03/2013 10:11:39,6,100000,73,82
09/03/2013 10:11:41,6,100000,72,80
09/03/2013 10:11:43,6,100000,76,83
09/03/2013 10:11:45,6,100000,75,84
09/03/2013 10:11:47,6,100000,68,85
09/03/2013 10:11:49,6,100000,70,83
09/03/2013 10:11:52,6,100000,69,83
09/03/2013 10:11:54,6,100000,74,80
09/03/2013 10:11:56,6,100000,79,79
09/03/2013 10:11:58,6,100000,81,80
09/03/2013 10:12:00,6,100000,77,80
09/03/2013 10:12:02,6,100000,73,80
09/03/2013 10:12:04,6,100000,69,84
09/03/2013 10:12:06,6,100000,74,85
09/03/2013 10:12:08,6,100000,75,81
09/03/2013 10:12:10,6,100000,80,76
09/03/2013 10:12:12,6,100000,76,81
09/03/2013 10:12:14,6,100000,74,80
09/03/2013 10:12:16,6,100000,73,83
09/03/2013 10:12:18,6,200000,110,103
09/03/2013 10:12:20,6,200000,89,101
09/03/2013 10:12:22,6,200000,98,98
09/03/2013 10:12:24,6,200000,108,105
09/03/2013 10:12:26,6,200000,105,101
09/03/2013 10:12:28,6,200000,87,103
09/03/2013 10:12:31,6,200000,95,108
09/03/2013 10:12:33,6,200000,104,107
09/03/2013 10:12:35,6,200000,93,103
09/03/2013 10:12:37,6,200000,101,103
09/03/2013 10:12:39,6,300000,120,119
09/03/2013 10:12:41,6,300000,117,117
09/03/2013 10:12:43,6,300000,125,120
09/03/2013 10:12:45,6,300000,109,120
09/03/2013 10:12:48,6,300000,114,120
09/03/2013 10:12:51,6,300000,106,120
09/03/2013 10:12:53,6,300000,95,122
09/03/2013 10:12:56,6,300000,1089,118
09/03/2013 10:12:58,6,300000,110,117
09/03/2013 10:13:00,6,300000,107,118
09/03/2013 10:13:02,6,400000,108,133
09/03/2013 10:13:04,6,400000,107,138
09/03/2013 10:13:08,6,400000,1101,140
09/03/2013 10:13:10,6,400000,109,137
09/03/2013 10:13:12,6,400000,162,137
09/03/2013 10:13:15,6,400000,128,140
09/03/2013 10:13:17,6,400000,124,138
09/03/2013 10:13:19,6,400000,107,137
09/03/2013 10:13:22,6,400000,130,134
09/03/2013 10:13:24,6,400000,132,135
09/03/2013 10:13:26,6,500000,164,149
09/03/2013 10:13:29,6,500000,173,152
09/03/2013 10:13:31,6,500000,165,152
09/03/2013 10:13:33,6,500000,139,180
09/03/2013 10:13:36,6,500000,133,190
09/03/2013 10:13:38,6,500000,199,150
09/03/2013 10:13:40,6,500000,192,147
09/03/2013 10:13:42,6,500000,140,185
09/03/2013 10:13:45,6,500000,142,183
09/03/2013 10:13:47,6,500000,182,152
09/03/2013 10:13:49,6,600000,190,159
09/03/2013 10:13:52,6,600000,171,164
09/03/2013 10:13:54,6,600000,207,163
09/03/2013 10:13:57,6,600000,199,164
09/03/2013 10:13:59,6,600000,182,161
09/03/2013 10:14:02,6,600000,429,165
09/03/2013 10:14:04,6,600000,174,161
09/03/2013 10:14:07,6,600000,217,159
09/03/2013 10:14:09,6,600000,162,187
09/03/2013 10:14:12,6,600000,180,162
09/03/2013 10:14:14,6,700000,191,172
09/03/2013 10:14:17,6,700000,190,183
09/03/2013 10:14:19,6,700000,198,197
09/03/2013 10:14:21,6,700000,173,174
09/03/2013 10:14:24,6,700000,602,178
09/03/2013 10:14:27,6,700000,203,181
09/03/2013 10:14:29,6,700000,180,198
09/03/2013 10:14:32,6,700000,172,219
09/03/2013 10:14:34,6,700000,150,172
09/03/2013 10:14:38,6,700000,1130,211
09/03/2013 10:14:41,6,800000,177,195
09/03/2013 10:14:43,6,800000,197,198
09/03/2013 10:14:46,6,800000,184,202
09/03/2013 10:14:48,6,800000,175,198
09/03/2013 10:14:51,6,800000,185,199
09/03/2013 10:14:53,6,800000,188,201
09/03/2013 10:14:56,6,800000,426,201
09/03/2013 10:14:58,6,800000,171,195
09/03/2013 10:15:01,6,800000,196,202
09/03/2013 10:15:04,6,800000,419,202
09/03/2013 10:15:06,6,900000,211,231
09/03/2013 10:15:09,6,900000,196,233
09/03/2013 10:15:12,6,900000,210,225
09/03/2013 10:15:14,6,900000,173,235
09/03/2013 10:15:17,6,900000,443,223
09/03/2013 10:15:20,6,900000,193,230
09/03/2013 10:15:22,6,900000,243,227
09/03/2013 10:15:25,6,900000,196,224
09/03/2013 10:15:27,6,900000,204,235
09/03/2013 10:15:30,6,900000,205,220
09/03/2013 10:15:32,6,1000000,237,231
09/03/2013 10:15:35,6,1000000,438,223
09/03/2013 10:15:38,6,1000000,210,230
09/03/2013 10:15:41,6,1000000,442,231
09/03/2013 10:15:43,6,1000000,260,237
09/03/2013 10:15:46,6,1000000,469,221
09/03/2013 10:15:49,6,1000000,623,235
09/03/2013 10:15:52,6,1000000,243,233
09/03/2013 10:15:56,6,1000000,1175,235
09/03/2013 10:15:58,6,1000000,216,228
09/03/2013 10:16:01,6,1000000,215,230
09/03/2013 10:16:04,6,1000000,605,229
09/03/2013 10:16:07,6,1000000,482,243
09/03/2013 10:16:09,6,1000000,226,235
09/03/2013 10:16:12,6,1000000,244,259
09/03/2013 10:16:15,6,1000000,235,220
09/03/2013 10:16:17,6,1000000,235,228
09/03/2013 10:16:20,6,1000000,464,230
09/03/2013 10:16:22,6,1000000,222,231
09/03/2013 10:16:25,6,1000000,234,232
09/03/2013 10:16:28,6,2000000,352,393
09/03/2013 10:16:31,6,2000000,343,389
09/03/2013 10:16:34,6,2000000,341,387
09/03/2013 10:16:37,6,2000000,377,376
09/03/2013 10:16:40,6,2000000,589,383
09/03/2013 10:16:44,6,2000000,747,384
09/03/2013 10:16:47,6,2000000,524,387
09/03/2013 10:16:50,6,2000000,385,384
09/03/2013 10:16:53,6,2000000,544,374
09/03/2013 10:16:56,6,2000000,818,358
09/03/2013 10:17:00,6,3000000,618,591
09/03/2013 10:17:03,6,3000000,594,547
09/03/2013 10:17:07,6,3000000,857,542
09/03/2013 10:17:10,6,3000000,474,573
