9/1/2013 6:41,12,7000000,1129,1294
9/1/2013 6:41,12,8000000,926,1452
9/1/2013 6:41,12,8000000,1276,1468
9/1/2013 6:41,12,8000000,1127,1471
9/1/2013 6:41,12,8000000,1220,1457
9/1/2013 6:42,12,8000000,1169,1490
9/1/2013 6:42,12,8000000,1155,1459
9/1/2013 6:42,12,8000000,1076,1469
9/1/2013 6:42,12,8000000,1316,1473
9/1/2013 6:42,12,8000000,1337,1468
9/1/2013 6:42,12,8000000,1054,1401
9/1/2013 6:42,12,9000000,1240,1617
9/1/2013 6:42,12,9000000,1396,1526
9/1/2013 6:42,12,9000000,1337,1674
9/1/2013 6:42,12,9000000,1295,1550
9/1/2013 6:43,12,9000000,1201,1910
9/1/2013 6:43,12,9000000,1359,1550
9/1/2013 6:43,12,9000000,1315,1599
9/1/2013 6:43,12,9000000,1281,2072
9/1/2013 6:43,12,9000000,1373,1670
9/1/2013 6:43,12,9000000,1205,1688
9/1/2013 6:43,12,10000000,1358,1924
9/1/2013 6:43,12,10000000,1322,1860
9/1/2013 6:43,12,10000000,1433,1875
9/1/2013 6:43,12,10000000,1529,2090
9/1/2013 6:44,12,10000000,1362,1881
9/1/2013 6:44,12,10000000,1534,1893
9/1/2013 6:44,12,10000000,1553,1852
9/1/2013 6:44,12,10000000,1524,2039
9/1/2013 6:44,12,10000000,1441,1664
9/1/2013 6:44,12,10000000,1356,2130
9/1/2013 6:44,12,10000000,1326,1678
9/1/2013 6:44,12,10000000,1205,1887
9/1/2013 6:44,12,10000000,1192,1762
9/1/2013 6:44,12,10000000,1602,2220
9/1/2013 6:45,12,10000000,1256,2212
9/1/2013 6:45,12,10000000,1383,2156
9/1/2013 6:45,12,10000000,1289,1915
9/1/2013 6:45,12,10000000,1437,1718
9/1/2013 6:45,12,10000000,1388,1648
9/1/2013 6:45,12,10000000,1454,1855
9/1/2013 6:45,12,20000000,2900,3786
9/1/2013 6:45,12,20000000,3037,3714
9/1/2013 6:46,12,20000000,2855,3873
9/1/2013 6:46,12,20000000,2944,3975
9/1/2013 6:46,12,20000000,3092,3986
9/1/2013 6:46,12,20000000,2946,3483
9/1/2013 6:46,12,20000000,2909,4063
9/1/2013 6:46,12,20000000,2930,3365
9/1/2013 6:47,12,20000000,3077,3128
9/1/2013 6:47,12,20000000,3011,3355
9/1/2013 6:47,12,30000000,4494,4713
9/1/2013 6:47,12,30000000,4889,4787
9/1/2013 6:47,12,30000000,4698,4782
9/1/2013 6:48,12,30000000,4665,4852
9/1/2013 6:48,12,30000000,4715,4911
9/1/2013 6:48,12,30000000,4337,5146
9/1/2013 6:48,12,30000000,4674,4887
9/1/2013 6:49,12,30000000,4558,5495
9/1/2013 6:49,12,30000000,4518,4924
9/1/2013 6:49,12,30000000,4849,5836
9/1/2013 6:49,12,40000000,6024,6748
9/1/2013 6:50,12,40000000,6143,6114
9/1/2013 6:50,12,40000000,5709,6974
9/1/2013 6:50,12,40000000,5762,6654
9/1/2013 6:51,12,40000000,5956,6455
9/1/2013 6:51,12,40000000,5775,6346
9/1/2013 6:51,12,40000000,6024,6368
9/1/2013 6:51,12,40000000,5747,6895
9/1/2013 6:52,12,40000000,5863,6187
9/1/2013 6:52,12,40000000,5746,6274
9/1/2013 6:52,12,50000000,7029,8444
9/1/2013 6:53,12,50000000,7024,9375
9/1/2013 6:53,12,50000000,7107,7791
9/1/2013 6:53,12,50000000,7001,8255
9/1/2013 6:54,12,50000000,6782,7797
9/1/2013 6:54,12,50000000,6880,10017
9/1/2013 6:54,12,50000000,6897,8079
9/1/2013 6:55,12,50000000,7461,7752
9/1/2013 6:55,12,50000000,6835,8199
9/1/2013 6:55,12,50000000,6967,7933
9/1/2013 6:56,12,60000000,9825,9654
9/1/2013 6:56,12,60000000,9491,9076
9/1/2013 6:57,12,60000000,9208,9677
9/1/2013 6:57,12,60000000,9443,12472
9/1/2013 6:58,12,60000000,9823,9757
9/1/2013 6:58,12,60000000,9614,9084
9/1/2013 6:58,12,60000000,9618,10309
9/1/2013 6:59,12,60000000,9607,11051
9/1/2013 6:59,12,60000000,10048,10060
9/1/2013 7:00,12,60000000,9396,9418
9/1/2013 7:00,12,70000000,10728,10959
9/1/2013 7:01,12,70000000,10824,10576
9/1/2013 7:01,12,70000000,10411,12498
9/1/2013 7:02,12,70000000,10684,10772
9/1/2013 7:02,12,70000000,10361,10908
9/1/2013 7:03,12,70000000,10500,11027
9/1/2013 7:03,12,70000000,10745,11120
9/1/2013 7:03,12,70000000,10559,10774
9/1/2013 7:04,12,70000000,10563,10733
9/1/2013 7:04,12,70000000,10656,11043
9/1/2013 7:05,12,80000000,12121,12493
9/1/2013 7:06,12,80000000,12294,16482
9/1/2013 7:06,12,80000000,11673,12313
9/1/2013 7:07,12,80000000,11982,12198
9/1/2013 7:07,12,80000000,12085,12153
9/1/2013 7:08,12,80000000,11953,15511
9/1/2013 7:08,12,80000000,12109,13021
9/1/2013 7:09,12,80000000,12017,3497
9/1/2013 7:09,12,80000000,12329,22366
9/1/2013 7:10,12,80000000,11859,12140
9/1/2013 7:10,12,90000000,13100,13342
9/1/2013 7:11,12,90000000,14074,14461
9/1/2013 7:12,12,90000000,13378,13458
9/1/2013 7:12,12,90000000,13281,13384
9/1/2013 7:13,12,90000000,13619,13554
9/1/2013 7:13,12,90000000,13433,13602
9/1/2013 7:14,12,90000000,13079,13575
9/1/2013 7:15,12,90000000,13418,13612
9/1/2013 7:15,12,90000000,12523,13995
9/1/2013 7:16,12,90000000,13831,13389
9/1/2013 7:16,12,100000000,15447,16875
9/1/2013 7:17,12,100000000,15170,15612
9/1/2013 7:18,12,100000000,14891,16533
9/1/2013 7:18,12,100000000,14463,15807
9/1/2013 7:19,12,100000000,15364,16220
9/1/2013 7:20,12,100000000,15133,15570
9/1/2013 7:20,12,100000000,14611,15665
9/1/2013 7:21,12,100000000,15120,17728
9/1/2013 7:22,12,100000000,14677,15545
9/1/2013 7:22,12,100000000,15164,17564
