9/3/2013 9:47,16,1000000,188,219,407
9/3/2013 9:47,16,1000000,210,300,510
9/3/2013 9:47,16,1000000,216,262,478
9/3/2013 9:47,16,1000000,140,235,375
9/3/2013 9:47,16,1000000,125,257,382
9/3/2013 9:47,16,1000000,133,229,362
9/3/2013 9:47,16,1000000,168,203,371
9/3/2013 9:47,16,1000000,134,225,359
9/3/2013 9:47,16,1000000,185,227,412
9/3/2013 9:47,16,1000000,174,232,406
9/3/2013 9:47,16,1000000,214,219,433
9/3/2013 9:47,16,1000000,233,223,456
9/3/2013 9:47,16,1000000,179,214,393
9/3/2013 9:47,16,1000000,133,217,350
9/3/2013 9:47,16,1000000,147,218,365
9/3/2013 9:47,16,1000000,228,248,476
9/3/2013 9:47,16,2000000,158,338,496
9/3/2013 9:48,16,2000000,210,335,545
9/3/2013 9:48,16,2000000,145,345,490
9/3/2013 9:48,16,2000000,152,341,493
9/3/2013 9:48,16,2000000,193,338,531
9/3/2013 9:48,16,2000000,201,333,534
9/3/2013 9:48,16,2000000,138,317,455
9/3/2013 9:48,16,2000000,130,343,473
9/3/2013 9:48,16,2000000,167,331,498
9/3/2013 9:48,16,2000000,159,355,514
9/3/2013 9:48,16,3000000,208,492,700
9/3/2013 9:48,16,3000000,263,504,767
9/3/2013 9:48,16,3000000,422,561,983
9/3/2013 9:48,16,3000000,427,664,1091
9/3/2013 9:48,16,3000000,183,637,820
9/3/2013 9:48,16,3000000,350,569,919
9/3/2013 9:48,16,3000000,227,492,719
9/3/2013 9:48,16,3000000,226,539,765
9/3/2013 9:48,16,3000000,263,717,980
9/3/2013 9:48,16,3000000,227,505,732
9/3/2013 9:48,16,4000000,359,644,1003
9/3/2013 9:48,16,4000000,268,868,1136
9/3/2013 9:48,16,4000000,320,581,901
9/3/2013 9:48,16,4000000,256,723,979
9/3/2013 9:48,16,4000000,279,737,1016
9/3/2013 9:48,16,4000000,355,702,1057
9/3/2013 9:48,16,4000000,292,727,1019
9/3/2013 9:48,16,4000000,290,737,1027
9/3/2013 9:48,16,4000000,285,581,866
9/3/2013 9:48,16,4000000,306,780,1086
9/3/2013 9:49,16,5000000,330,1030,1360
9/3/2013 9:49,16,5000000,312,696,1008
9/3/2013 9:49,16,5000000,269,854,1123
9/3/2013 9:49,16,5000000,262,851,1113
9/3/2013 9:49,16,5000000,533,894,1427
9/3/2013 9:49,16,5000000,208,817,1025
9/3/2013 9:49,16,5000000,282,745,1027
9/3/2013 9:49,16,5000000,328,754,1082
9/3/2013 9:49,16,5000000,336,1125,1461
9/3/2013 9:49,16,5000000,286,918,1204
9/3/2013 9:49,16,6000000,390,1084,1474
9/3/2013 9:49,16,6000000,312,1116,1428
9/3/2013 9:49,16,6000000,407,1073,1480
9/3/2013 9:49,16,6000000,406,1075,1481
9/3/2013 9:49,16,6000000,282,822,1104
9/3/2013 9:49,16,6000000,386,918,1304
9/3/2013 9:49,16,6000000,357,818,1175
9/3/2013 9:49,16,6000000,399,966,1365
9/3/2013 9:49,16,6000000,331,1086,1417
9/3/2013 9:49,16,6000000,358,811,1169
9/3/2013 9:50,16,7000000,358,1005,1363
9/3/2013 9:50,16,7000000,407,1114,1521
9/3/2013 9:50,16,7000000,393,1027,1420
9/3/2013 9:50,16,7000000,335,1049,1384
9/3/2013 9:50,16,7000000,486,1017,1503
9/3/2013 9:50,16,7000000,455,1163,1618
9/3/2013 9:50,16,7000000,411,956,1367
9/3/2013 9:50,16,7000000,384,1131,1515
9/3/2013 9:50,16,7000000,350,1357,1707
9/3/2013 9:50,16,7000000,417,1268,1685
9/3/2013 9:50,16,8000000,432,1125,1557
9/3/2013 9:50,16,8000000,423,1414,1837
9/3/2013 9:50,16,8000000,399,1121,1520
9/3/2013 9:50,16,8000000,363,1216,1579
9/3/2013 9:50,16,8000000,374,1294,1668
9/3/2013 9:50,16,8000000,472,1295,1767
9/3/2013 9:51,16,8000000,744,1300,2044
9/3/2013 9:51,16,8000000,329,1304,1633
9/3/2013 9:51,16,8000000,376,1209,1585
9/3/2013 9:51,16,8000000,407,1190,1597
9/3/2013 9:51,16,9000000,328,1316,1644
9/3/2013 9:51,16,9000000,358,1680,2038
9/3/2013 9:51,16,9000000,352,1412,1764
9/3/2013 9:51,16,9000000,448,1606,2054
9/3/2013 9:51,16,9000000,309,1485,1794
9/3/2013 9:51,16,9000000,333,1484,1817
9/3/2013 9:51,16,9000000,320,1745,2065
9/3/2013 9:51,16,9000000,297,1205,1502
9/3/2013 9:51,16,9000000,275,1338,1613
9/3/2013 9:52,16,9000000,336,1692,2028
9/3/2013 9:52,16,10000000,442,1586,2028
9/3/2013 9:52,16,10000000,355,1609,1964
9/3/2013 9:52,16,10000000,336,1546,1882
9/3/2013 9:52,16,10000000,362,1438,1800
9/3/2013 9:52,16,10000000,292,2327,2619
9/3/2013 9:52,16,10000000,380,1708,2088
9/3/2013 9:52,16,10000000,460,1703,2163
9/3/2013 9:52,16,10000000,324,1541,1865
9/3/2013 9:52,16,10000000,345,1445,1790
9/3/2013 9:52,16,10000000,336,1631,1967
9/3/2013 9:53,16,10000000,358,1881,2239
9/3/2013 9:53,16,10000000,380,1598,1978
9/3/2013 9:53,16,10000000,300,1506,1806
9/3/2013 9:53,16,10000000,425,1496,1921
9/3/2013 9:53,16,10000000,293,1385,1678
9/3/2013 9:53,16,10000000,466,1865,2331
9/3/2013 9:53,16,10000000,399,1769,2168
9/3/2013 9:53,16,10000000,317,1452,1769
9/3/2013 9:53,16,10000000,391,1603,1994
9/3/2013 9:53,16,10000000,506,1518,2024
9/3/2013 9:53,16,20000000,778,2799,3577
9/3/2013 9:53,16,20000000,742,2843,3585
9/3/2013 9:54,16,20000000,825,3213,4038
9/3/2013 9:54,16,20000000,766,2710,3476
9/3/2013 9:54,16,20000000,793,3149,3942
9/3/2013 9:54,16,20000000,1075,3250,4325
9/3/2013 9:54,16,20000000,613,3877,4490
9/3/2013 9:54,16,20000000,729,2869,3598
9/3/2013 9:54,16,20000000,603,2779,3382
9/3/2013 9:55,16,20000000,717,3050,3767
9/3/2013 9:55,16,30000000,1327,4805,6132
9/3/2013 9:55,16,30000000,1251,3911,5162
9/3/2013 9:55,16,30000000,879,4366,5245
9/3/2013 9:55,16,30000000,838,4384,5222
9/3/2013 9:56,16,30000000,1453,4636,6089
9/3/2013 9:56,16,30000000,1352,4394,5746
9/3/2013 9:56,16,30000000,1517,5352,6869
9/3/2013 9:56,16,30000000,1464,3740,5204
9/3/2013 9:56,16,30000000,1301,5481,6782
9/3/2013 9:57,16,30000000,845,4539,5384
9/3/2013 9:57,16,40000000,1468,7473,8941
9/3/2013 9:57,16,40000000,1372,5637,7009
9/3/2013 9:57,16,40000000,1352,8814,10166
9/3/2013 9:58,16,40000000,1334,7797,9131
9/3/2013 9:58,16,40000000,1497,5494,6991
9/3/2013 9:58,16,40000000,1431,8116,9547
9/3/2013 9:59,16,40000000,1418,11771,13189
9/3/2013 9:59,16,40000000,1500,5802,7302
9/3/2013 9:59,16,40000000,1439,5306,6745
9/3/2013 9:59,16,40000000,1340,5612,6952
9/3/2013 10:00,16,50000000,1477,8208,9685
9/3/2013 10:00,16,50000000,1988,7522,9510
9/3/2013 10:00,16,50000000,1660,6414,8074
9/3/2013 10:01,16,50000000,1432,8869,10301
9/3/2013 10:01,16,50000000,1654,6005,7659
9/3/2013 10:01,16,50000000,1561,7265,8826
9/3/2013 10:02,16,50000000,1917,8006,9923
9/3/2013 10:02,16,50000000,1545,6553,8098
9/3/2013 10:03,16,50000000,1695,7254,8949
9/3/2013 10:03,16,50000000,2044,8385,10429
9/3/2013 10:03,16,60000000,1982,7691,9673
9/3/2013 10:04,16,60000000,1943,7114,9057
9/3/2013 10:04,16,60000000,1920,10795,12715
9/3/2013 10:04,16,60000000,2271,9391,11662
9/3/2013 10:05,16,60000000,1871,7585,9456
9/3/2013 10:05,16,60000000,1761,8853,10614
9/3/2013 10:06,16,60000000,1408,13005,14413
9/3/2013 10:06,16,60000000,1994,6820,8814
9/3/2013 10:06,16,60000000,1900,9003,10903
9/3/2013 10:07,16,60000000,1970,10467,12437
9/3/2013 10:07,16,70000000,2341,14385,16726
9/3/2013 10:08,16,70000000,1699,12805,14504
9/3/2013 10:08,16,70000000,2775,18901,21676
9/3/2013 10:09,16,70000000,3296,10960,14256
9/3/2013 10:09,16,70000000,2383,17545,19928
9/3/2013 10:10,16,70000000,2410,12758,15168
9/3/2013 10:10,16,70000000,2250,12332,14582
9/3/2013 10:11,16,70000000,2344,12406,14750
9/3/2013 10:12,16,70000000,2503,11376,13879
9/3/2013 10:12,16,70000000,2352,11851,14203
9/3/2013 10:13,16,80000000,2849,18032,20881
9/3/2013 10:13,16,80000000,2820,13410,16230
9/3/2013 10:13,16,80000000,2939,14146,17085
9/3/2013 10:14,16,80000000,2896,11278,14174
9/3/2013 10:15,16,80000000,2653,12437,15090
9/3/2013 10:15,16,80000000,2572,11066,13638
9/3/2013 10:16,16,80000000,3019,15553,18572
9/3/2013 10:16,16,80000000,2806,12633,15439
9/3/2013 10:17,16,80000000,2728,11140,13868
9/3/2013 10:17,16,80000000,2646,10987,13633
9/3/2013 10:18,16,90000000,2240,14228,16468
9/3/2013 10:19,16,90000000,2678,11928,14606
9/3/2013 10:19,16,90000000,2171,16207,18378
9/3/2013 10:20,16,90000000,3325,12585,15910
9/3/2013 10:20,16,90000000,2433,12864,15297
9/3/2013 10:21,16,90000000,4163,12938,17101
9/3/2013 10:21,16,90000000,2996,14444,17440
9/3/2013 10:22,16,90000000,2836,13323,16159
9/3/2013 10:22,16,90000000,2394,11260,13654
9/3/2013 10:23,16,90000000,2209,16016,18225
9/3/2013 10:24,16,100000000,3340,17349,20689
9/3/2013 10:25,16,100000000,3294,32315,35609
9/3/2013 10:25,16,100000000,3286,13769,17055
9/3/2013 10:26,16,100000000,2898,22776,25674
9/3/2013 10:27,16,100000000,2996,22953,25949
9/3/2013 10:27,16,100000000,2982,16446,19428
9/3/2013 10:28,16,100000000,2994,17928,20922
9/3/2013 10:29,16,100000000,3452,29412,32864
9/3/2013 10:29,16,100000000,3095,18816,21911
9/3/2013 10:30,16,100000000,2982,13935,16917
