,T,N,SortTime,CombineTime,
8/21/2013 2:53,8,90000000,4004,20338,20338
8/21/2013 2:54,8,90000000,3920,14516,14516
8/21/2013 2:54,8,90000000,4091,15516,15516
8/21/2013 2:55,16,10000000,353,2014,2014
8/21/2013 2:55,16,10000000,422,2035,2035
8/21/2013 2:55,16,10000000,305,2157,2157
8/21/2013 2:55,16,10000000,360,1860,1860
8/21/2013 2:55,16,10000000,311,2865,2865
8/21/2013 2:55,16,10000000,312,2097,2097
8/21/2013 2:55,16,10000000,375,2216,2216
8/21/2013 2:55,16,10000000,337,2074,2074
8/21/2013 2:55,16,10000000,366,1961,1961
8/21/2013 2:55,16,10000000,332,2092,2092
8/21/2013 2:56,16,20000000,780,3812,3812
8/21/2013 2:56,16,20000000,829,3650,3650
8/21/2013 2:56,16,20000000,637,3874,3874
8/21/2013 2:56,16,20000000,766,3723,3723
8/21/2013 2:56,16,20000000,781,5508,5508
8/21/2013 2:56,16,20000000,633,4378,4378
8/21/2013 2:57,16,20000000,770,3727,3727
8/21/2013 2:57,16,20000000,781,3826,3826
8/21/2013 2:57,16,20000000,715,3838,3838
8/21/2013 2:57,16,20000000,784,3719,3719
8/21/2013 2:57,16,30000000,1437,7632,7632
8/21/2013 2:58,16,30000000,1611,5732,5732
8/21/2013 2:58,16,30000000,1329,5553,5553
8/21/2013 2:58,16,30000000,1542,6349,6349
8/21/2013 2:58,16,30000000,1282,5966,5966
8/21/2013 2:58,16,30000000,900,5305,5305
8/21/2013 2:59,16,30000000,1451,7691,7691
8/21/2013 2:59,16,30000000,1484,5696,5696
8/21/2013 2:59,16,30000000,862,7785,7785
8/21/2013 2:59,16,30000000,1408,5290,5290
8/21/2013 3:00,16,40000000,1403,7250,7250
8/21/2013 3:00,16,40000000,1524,7059,7059
8/21/2013 3:00,16,40000000,1371,7118,7118
8/21/2013 3:01,16,40000000,1451,7297,7297
8/21/2013 3:01,16,40000000,1576,7387,7387
8/21/2013 3:01,16,40000000,1450,8532,8532
8/21/2013 3:02,16,40000000,1561,7250,7250
8/21/2013 3:02,16,40000000,1445,6868,6868
8/21/2013 3:02,16,40000000,1574,7387,7387
8/21/2013 3:03,16,40000000,1436,7213,7213
8/21/2013 3:03,16,50000000,1624,8995,8995
8/21/2013 3:03,16,50000000,1415,9621,9621
8/21/2013 3:04,16,50000000,1565,9217,9217
8/21/2013 3:04,16,50000000,1752,9612,9612
8/21/2013 3:04,16,50000000,1743,8920,8920
8/21/2013 3:05,16,50000000,1425,8906,8906
8/21/2013 3:05,16,50000000,2057,8853,8853
8/21/2013 3:06,16,50000000,1498,8869,8869
8/21/2013 3:06,16,50000000,1538,8784,8784
8/21/2013 3:06,16,50000000,1605,14246,14246
8/21/2013 3:07,16,60000000,2180,10267,10267
8/21/2013 3:07,16,60000000,1972,10034,10034
8/21/2013 3:08,16,60000000,2508,35836,35836
8/21/2013 3:08,16,60000000,2310,10515,10515
8/21/2013 3:09,16,60000000,2169,10326,10326
8/21/2013 3:09,16,60000000,1919,10074,10074
8/21/2013 3:09,16,60000000,1508,10693,10693
8/21/2013 3:10,16,60000000,1484,10890,10890
8/21/2013 3:10,16,60000000,1930,15760,15760
8/21/2013 3:11,16,60000000,1656,10539,10539
8/21/2013 3:11,16,70000000,1772,12698,12698
8/21/2013 3:12,16,70000000,2775,11799,11799
8/21/2013 3:12,16,70000000,2309,14203,14203
8/21/2013 3:13,16,70000000,2649,12468,12468
8/21/2013 3:13,16,70000000,2614,19916,19916
8/21/2013 3:14,16,70000000,2401,19888,19888
8/21/2013 3:14,16,70000000,2404,12773,12773
8/21/2013 3:15,16,70000000,2940,12323,12323
8/21/2013 3:15,16,70000000,2557,12259,12259
8/21/2013 3:16,16,70000000,2448,12120,12120
8/21/2013 3:16,16,80000000,2747,13708,13708
8/21/2013 3:17,16,80000000,2706,13909,13909
8/21/2013 3:17,16,80000000,2802,14223,14223
8/21/2013 3:18,16,80000000,2895,20110,20110
8/21/2013 3:19,16,80000000,2834,13731,13731
8/21/2013 3:19,16,80000000,2674,16771,16771
8/21/2013 3:20,16,80000000,3003,13816,13816
8/21/2013 3:20,16,80000000,3178,16272,16272
8/21/2013 3:21,16,80000000,2554,13868,13868
8/21/2013 3:21,16,80000000,3087,14005,14005
8/21/2013 3:22,16,90000000,3016,18489,18489
8/21/2013 3:24,16,90000000,3039,78755,78755
8/21/2013 3:24,16,90000000,2138,17265,17265
8/21/2013 3:25,16,90000000,2818,16930,16930
8/21/2013 3:25,16,90000000,2451,16932,16932
8/21/2013 3:26,16,90000000,3143,22601,22601
8/21/2013 3:26,16,90000000,2523,23669,23669
8/21/2013 3:27,16,90000000,3384,17405,17405
8/21/2013 3:28,16,90000000,2183,15616,15616
8/21/2013 3:29,16,90000000,3108,22004,22004
8/21/2013 3:29,32,10000000,844,2943,2943
8/21/2013 3:29,32,10000000,508,2434,2434
8/21/2013 3:29,32,10000000,632,2504,2504
8/21/2013 3:29,32,10000000,382,2611,2611
8/21/2013 3:29,32,10000000,357,2890,2890
8/21/2013 3:29,32,10000000,699,2305,2305
8/21/2013 3:29,32,10000000,1022,2436,2436
8/21/2013 3:30,32,10000000,643,2292,2292
8/21/2013 3:30,32,10000000,450,2329,2329
8/21/2013 3:30,32,10000000,393,2284,2284
8/21/2013 3:30,32,20000000,724,9097,9097
8/21/2013 3:30,32,20000000,730,5908,5908
8/21/2013 3:31,32,20000000,644,14215,14215
8/21/2013 3:31,32,20000000,718,6054,6054
8/21/2013 3:31,32,20000000,643,5900,5900
8/21/2013 3:31,32,20000000,1404,6101,6101
8/21/2013 3:31,32,20000000,663,5545,5545
8/21/2013 3:32,32,20000000,680,5453,5453
8/21/2013 3:32,32,20000000,674,6668,6668
8/21/2013 3:32,32,20000000,789,5611,5611
8/21/2013 3:32,32,30000000,964,8526,8526
8/21/2013 3:33,32,30000000,1012,9251,9251
8/21/2013 3:33,32,30000000,957,8071,8071
8/21/2013 3:33,32,30000000,1011,7650,7650
8/21/2013 3:34,32,30000000,832,9008,9008
8/21/2013 3:34,32,30000000,960,13437,13437
8/21/2013 3:34,32,30000000,1026,9224,9224
8/21/2013 3:35,32,30000000,929,10888,10888
8/21/2013 3:35,32,30000000,953,6626,6626
8/21/2013 3:35,32,30000000,1015,9842,9842
8/21/2013 3:36,32,40000000,1301,11988,11988
8/21/2013 3:36,32,40000000,992,17684,17684
8/21/2013 3:37,32,40000000,1135,18784,18784
8/21/2013 3:37,32,40000000,1305,12392,12392
8/21/2013 3:37,32,40000000,1186,13843,13843
8/21/2013 3:38,32,40000000,1101,10141,10141
8/21/2013 3:38,32,40000000,1394,12246,12246
8/21/2013 3:38,32,40000000,1062,11673,11673
8/21/2013 3:39,32,40000000,1276,8556,8556
8/21/2013 3:39,32,40000000,1143,18390,18390
8/21/2013 3:40,32,50000000,1337,13425,13425
8/21/2013 3:40,32,50000000,1280,10569,10569
8/21/2013 3:41,32,50000000,1098,15745,15745
8/21/2013 3:41,32,50000000,1607,15705,15705
8/21/2013 3:42,32,50000000,1124,12903,12903
8/21/2013 3:42,32,50000000,1249,15045,15045
8/21/2013 3:43,32,50000000,1244,10578,10578
8/21/2013 3:43,32,50000000,1099,15135,15135
8/21/2013 3:43,32,50000000,1575,10372,10372
8/21/2013 3:44,32,50000000,1651,15098,15098
8/21/2013 3:44,32,60000000,1409,17900,17900
8/21/2013 3:45,32,60000000,2142,17147,17147
8/21/2013 3:46,32,60000000,1578,18345,18345
8/21/2013 3:46,32,60000000,1856,14295,14295
8/21/2013 3:47,32,60000000,1295,18441,18441
8/21/2013 3:47,32,60000000,1582,15703,15703
8/21/2013 3:48,32,60000000,1969,19256,19256
8/21/2013 3:48,32,60000000,1675,15512,15512
8/21/2013 3:49,32,60000000,1875,15380,15380
8/21/2013 3:50,32,60000000,1913,18891,18891
8/21/2013 3:50,32,70000000,2075,21567,21567
8/21/2013 3:51,32,70000000,2115,18635,18635
8/21/2013 3:52,32,70000000,2119,18655,18655
8/21/2013 3:52,32,70000000,1680,20143,20143
8/21/2013 3:53,32,70000000,1964,30330,30330
8/21/2013 3:54,32,70000000,2057,21149,21149
8/21/2013 3:54,32,70000000,2034,12,12
8/21/2013 3:55,32,70000000,2143,23290,23290
8/21/2013 3:56,32,70000000,2230,20275,20275
8/21/2013 3:57,32,70000000,1973,23293,23293
8/21/2013 3:57,32,80000000,2443,21248,21248
8/21/2013 3:58,32,80000000,2122,25568,25568
8/21/2013 3:59,32,80000000,1984,22733,22733
8/21/2013 3:59,32,80000000,2240,19858,19858
8/21/2013 4:00,32,80000000,2134,24436,24436
8/21/2013 4:01,32,80000000,2247,24094,24094
8/21/2013 4:01,32,80000000,2420,20099,20099
8/21/2013 4:02,32,80000000,2374,17548,17548
8/21/2013 4:03,32,80000000,2273,18728,18728
8/21/2013 4:04,32,80000000,2331,22327,22327
8/21/2013 4:05,32,90000000,2151,26941,26941
8/21/2013 4:06,32,90000000,2451,24495,24495
8/21/2013 4:06,32,90000000,2432,11,11
8/21/2013 4:07,32,90000000,3220,25460,25460
8/21/2013 4:08,32,90000000,3374,26441,26441
8/21/2013 4:09,32,90000000,2094,41938,41938
8/21/2013 4:10,32,90000000,2238,27444,27444
8/21/2013 4:11,32,90000000,2238,30714,30714
8/21/2013 4:12,32,90000000,2622,22762,22762
8/21/2013 4:13,32,90000000,2075,30764,30764
8/21/2013 4:13,64,10000000,442,2408,2408
8/21/2013 4:13,64,10000000,427,2376,2376
8/21/2013 4:13,64,10000000,1167,2390,2390
8/21/2013 4:14,64,10000000,408,2522,2522
8/21/2013 4:14,64,10000000,831,2685,2685
8/21/2013 4:14,64,10000000,571,2379,2379
8/21/2013 4:14,64,10000000,748,3168,3168
8/21/2013 4:14,64,10000000,1438,2359,2359
8/21/2013 4:14,64,10000000,946,2141,2141
8/21/2013 4:14,64,10000000,691,2670,2670
8/21/2013 4:15,64,20000000,706,7456,7456
8/21/2013 4:15,64,20000000,739,5908,5908
8/21/2013 4:15,64,20000000,744,5238,5238
8/21/2013 4:15,64,20000000,743,5892,5892
8/21/2013 4:15,64,20000000,794,5503,5503
8/21/2013 4:16,64,20000000,756,5081,5081
8/21/2013 4:16,64,20000000,766,5348,5348
8/21/2013 4:16,64,20000000,781,5780,5780
8/21/2013 4:16,64,20000000,823,10,10
8/21/2013 4:16,64,20000000,857,7257,7257
8/21/2013 4:17,64,30000000,754,13258,13258
8/21/2013 4:17,64,30000000,1039,8718,8718
8/21/2013 4:18,64,30000000,908,7343,7343
8/21/2013 4:18,64,30000000,899,12578,12578
8/21/2013 4:18,64,30000000,1566,11268,11268
8/21/2013 4:19,64,30000000,856,9378,9378
8/21/2013 4:19,64,30000000,882,6936,6936
8/21/2013 4:19,64,30000000,763,7437,7437
8/21/2013 4:20,64,30000000,1224,9638,9638
8/21/2013 4:20,64,30000000,1642,10651,10651
8/21/2013 4:20,64,40000000,962,10048,10048
8/21/2013 4:21,64,40000000,1954,12837,12837
8/21/2013 4:21,64,40000000,1344,12841,12841
8/21/2013 4:22,64,40000000,2055,13593,13593
8/21/2013 4:22,64,40000000,1974,13426,13426
8/21/2013 4:23,64,40000000,1019,11747,11747
8/21/2013 4:23,64,40000000,1190,12781,12781
8/21/2013 4:23,64,40000000,1948,13873,13873
8/21/2013 4:24,64,40000000,1048,14876,14876
8/21/2013 4:24,64,40000000,1301,11896,11896
8/21/2013 4:25,64,50000000,1838,13942,13942
8/21/2013 4:25,64,50000000,1024,11761,11761
8/21/2013 4:26,64,50000000,1918,15817,15817
8/21/2013 4:26,64,50000000,1160,17477,17477
8/21/2013 4:27,64,50000000,1042,17602,17602
8/21/2013 4:28,64,50000000,1129,14687,14687
8/21/2013 4:28,64,50000000,1204,13763,13763
8/21/2013 4:29,64,50000000,1188,18224,18224
8/21/2013 4:29,64,50000000,1077,14705,14705
8/21/2013 4:30,64,50000000,1886,16218,16218
8/21/2013 4:30,64,60000000,1269,12365,12365
8/21/2013 4:31,64,60000000,1387,18858,18858
8/21/2013 4:32,64,60000000,1923,24097,24097
8/21/2013 4:32,64,60000000,1192,16785,16785
8/21/2013 4:33,64,60000000,1224,14640,14640
8/21/2013 4:33,64,60000000,1329,16431,16431
8/21/2013 4:34,64,60000000,1275,11974,11974
8/21/2013 4:35,64,60000000,2141,14231,14231
8/21/2013 4:35,64,60000000,1364,14490,14490
8/21/2013 4:36,64,60000000,1405,18054,18054
8/21/2013 4:37,64,70000000,1829,17487,17487
8/21/2013 4:37,64,70000000,1726,16712,16712
8/21/2013 4:38,64,70000000,2200,18799,18799
8/21/2013 4:39,64,70000000,1920,29646,29646
8/21/2013 4:40,64,70000000,1515,26125,26125
8/21/2013 4:40,64,70000000,2140,18797,18797
8/21/2013 4:41,64,70000000,2867,23009,23009
8/21/2013 4:42,64,70000000,1959,14156,14156
8/21/2013 4:42,64,70000000,1984,20697,20697
8/21/2013 4:43,64,70000000,2058,20006,20006
8/21/2013 4:44,64,80000000,2225,16515,16515
8/21/2013 4:45,64,80000000,2011,25291,25291
8/21/2013 4:46,64,80000000,2410,25467,25467
8/21/2013 4:46,64,80000000,2082,18514,18514
8/21/2013 4:47,64,80000000,1993,29068,29068
8/21/2013 4:48,64,80000000,2051,18121,18121
8/21/2013 4:49,64,80000000,2405,17573,17573
8/21/2013 4:50,64,80000000,1892,22702,22702
8/21/2013 4:51,64,80000000,1976,25919,25919
8/21/2013 4:52,64,80000000,2246,21691,21691
8/21/2013 4:52,64,90000000,2423,25073,25073
8/21/2013 4:53,64,90000000,2237,25355,25355
8/21/2013 4:54,64,90000000,2027,18786,18786
8/21/2013 4:55,64,90000000,2107,21233,21233
8/21/2013 4:56,64,90000000,1892,22102,22102
8/21/2013 4:57,64,90000000,1970,36617,36617
8/21/2013 4:58,64,90000000,2477,26870,26870
8/21/2013 4:59,64,90000000,2384,31383,31383
8/21/2013 5:00,64,90000000,2513,39379,39379
8/21/2013 5:01,64,90000000,1585,24690,24690
8/21/2013 5:01,128,10000000,1794,2938,2938
8/21/2013 5:01,128,10000000,1200,2577,2577
8/21/2013 5:01,128,10000000,595,2573,2573
8/21/2013 5:01,128,10000000,803,3652,3652
8/21/2013 5:01,128,10000000,483,2701,2701
8/21/2013 5:02,128,10000000,567,3622,3622
8/21/2013 5:02,128,10000000,1155,2600,2600
8/21/2013 5:02,128,10000000,711,3323,3323
8/21/2013 5:02,128,10000000,862,2646,2646
8/21/2013 5:02,128,10000000,712,3202,3202
8/21/2013 5:03,128,20000000,1688,7023,7023
8/21/2013 5:03,128,20000000,985,5514,5514
8/21/2013 5:03,128,20000000,805,6168,6168
8/21/2013 5:03,128,20000000,832,6752,6752
8/21/2013 5:04,128,20000000,1492,5910,5910
8/21/2013 5:04,128,20000000,1096,7870,7870
8/21/2013 5:04,128,20000000,1176,5871,5871
8/21/2013 5:05,128,20000000,1708,7489,7489
8/21/2013 5:05,128,20000000,1634,6560,6560
8/21/2013 5:05,128,20000000,1617,6690,6690
8/21/2013 5:06,128,30000000,909,8388,8388
8/21/2013 5:06,128,30000000,921,8308,8308
8/21/2013 5:06,128,30000000,1355,7827,7827
8/21/2013 5:07,128,30000000,957,10121,10121
8/21/2013 5:07,128,30000000,1950,9034,9034
8/21/2013 5:08,128,30000000,1583,8721,8721
8/21/2013 5:08,128,30000000,951,10524,10524
8/21/2013 5:08,128,30000000,1460,12447,12447
8/21/2013 5:09,128,30000000,820,9412,9412
8/21/2013 5:09,128,30000000,1726,7815,7815
8/21/2013 5:10,128,40000000,947,11807,11807
8/21/2013 5:10,128,40000000,1494,11103,11103
8/21/2013 5:11,128,40000000,1135,13132,13132
8/21/2013 5:11,128,40000000,1463,10773,10773
8/21/2013 5:12,128,40000000,1502,10930,10930
8/21/2013 5:13,128,40000000,1024,10879,10879
8/21/2013 5:13,128,40000000,928,12537,12537
8/21/2013 5:14,128,40000000,1034,10337,10337
8/21/2013 5:14,128,40000000,1141,11263,11263
8/21/2013 5:15,128,40000000,1246,11354,11354
8/21/2013 5:15,128,50000000,1648,12958,12958
8/21/2013 5:16,128,50000000,2026,20324,20324
8/21/2013 5:16,128,50000000,1506,14869,14869
8/21/2013 5:17,128,50000000,1419,16662,16662
8/21/2013 5:18,128,50000000,1666,14071,14071
8/21/2013 5:18,128,50000000,1253,12811,12811
8/21/2013 5:19,128,50000000,2166,18779,18779
8/21/2013 5:20,128,50000000,1497,13688,13688
8/21/2013 5:21,128,50000000,1982,13410,13410
8/21/2013 5:22,128,50000000,2000,57827,57827
8/21/2013 5:23,128,60000000,2445,17739,17739
8/21/2013 5:23,128,60000000,1452,19629,19629
8/21/2013 5:24,128,60000000,1790,15733,15733
8/21/2013 5:25,128,60000000,2348,15996,15996
8/21/2013 6:24,2,100000000,13719,8799,8799
8/21/2013 6:25,2,100000000,14651,8992,8992
8/21/2013 6:25,2,100000000,13828,8790,8790
8/21/2013 6:26,2,100000000,13624,8810,8810
8/21/2013 6:26,2,100000000,13535,10351,10351
8/21/2013 6:27,2,100000000,15320,9005,9005
8/21/2013 6:27,2,100000000,13318,8982,8982
8/21/2013 6:28,2,100000000,15262,9707,9707
8/21/2013 6:28,2,100000000,15043,8800,8800
8/21/2013 6:29,2,100000000,15461,8776,8776
8/21/2013 6:30,2,200000000,28465,21482,21482
8/21/2013 6:31,2,200000000,28791,18915,18915
8/21/2013 6:32,2,200000000,31629,19042,19042
8/21/2013 6:34,2,200000000,29035,18974,18974
8/21/2013 6:35,2,200000000,28274,19220,19220
8/21/2013 6:36,2,200000000,30401,19190,19190
8/21/2013 6:37,2,200000000,28316,19106,19106
8/21/2013 6:38,2,200000000,28259,18964,18964
8/21/2013 6:39,2,200000000,30895,19155,19155
8/21/2013 6:40,2,200000000,28270,19032,19032
8/21/2013 10:49,2,100000000,13443,8148,8148
8/21/2013 10:49,2,100000000,13754,8261,8261
8/21/2013 10:50,2,100000000,15209,8225,8225
8/21/2013 10:51,2,100000000,15526,8134,8134
8/21/2013 10:51,2,100000000,13914,9437,9437
8/21/2013 10:52,2,100000000,14839,8145,8145
8/21/2013 10:52,2,100000000,13427,8115,8115
8/21/2013 10:53,2,100000000,15022,9065,9065
8/21/2013 10:53,2,100000000,14983,8348,8348
8/21/2013 10:54,2,100000000,15481,8140,8140
8/21/2013 10:54,2,20000000,2785,1870,1870
8/21/2013 10:54,2,20000000,2564,1877,1877
8/21/2013 10:54,2,20000000,2462,1881,1881
8/21/2013 10:54,2,20000000,2823,1866,1866
8/21/2013 10:55,2,20000000,2791,1859,1859
8/21/2013 10:55,2,20000000,2863,1898,1898
8/21/2013 10:55,2,20000000,2840,1909,1909
8/21/2013 10:55,2,20000000,2484,1873,1873
8/21/2013 10:55,2,20000000,2542,2059,2059
8/21/2013 10:55,2,20000000,2871,1892,1892
8/21/2013 10:55,2,30000000,3994,2620,2620
8/21/2013 10:55,2,30000000,4486,2631,2631
8/21/2013 10:56,2,30000000,4376,2605,2605
8/21/2013 10:56,2,30000000,4565,2619,2619
8/21/2013 10:56,2,30000000,4359,2632,2632
8/21/2013 10:56,2,30000000,3927,2594,2594
8/21/2013 10:56,2,30000000,4545,2620,2620
8/21/2013 10:57,2,30000000,3930,2672,2672
8/21/2013 10:57,2,30000000,4369,2623,2623
8/21/2013 10:57,2,30000000,4015,2598,2598
8/21/2013 10:57,2,40000000,5213,3445,3445
8/21/2013 10:57,2,40000000,4995,4091,4091
8/21/2013 10:58,2,40000000,5976,3477,3477
8/21/2013 10:58,2,40000000,5149,3620,3620
8/21/2013 10:58,2,40000000,5164,3463,3463
8/21/2013 10:58,2,40000000,5942,3480,3480
8/21/2013 10:58,2,40000000,5944,3467,3467
8/21/2013 10:59,2,40000000,5874,3563,3563
8/21/2013 10:59,2,40000000,5326,3574,3574
8/21/2013 10:59,2,40000000,5889,3463,3463
8/21/2013 10:59,2,50000000,7249,4344,4344
8/21/2013 11:00,2,50000000,7508,4425,4425
8/21/2013 11:00,2,50000000,6459,4423,4423
8/21/2013 11:00,2,50000000,7138,4349,4349
8/21/2013 11:00,2,50000000,6416,4458,4458
8/21/2013 11:01,2,50000000,7403,4409,4409
8/21/2013 11:01,2,50000000,7340,4365,4365
8/21/2013 11:01,2,50000000,7396,4447,4447
8/21/2013 11:02,2,50000000,6463,4366,4366
8/21/2013 11:02,2,50000000,6725,4446,4446
8/21/2013 11:02,2,60000000,8851,5641,5641
8/21/2013 11:02,2,60000000,8120,5578,5578
8/21/2013 11:03,2,60000000,8167,5584,5584
8/21/2013 11:03,2,60000000,8929,5654,5654
8/21/2013 11:03,2,60000000,8073,5606,5606
8/21/2013 11:04,2,60000000,8067,6303,6303
8/21/2013 11:04,2,60000000,8790,5677,5677
8/21/2013 11:04,2,60000000,8234,5593,5593
8/21/2013 11:05,2,60000000,8070,5622,5622
8/21/2013 11:05,2,60000000,8045,5625,5625
8/21/2013 11:05,2,70000000,9336,5919,5919
8/21/2013 11:06,2,70000000,10664,5963,5963
8/21/2013 11:06,2,70000000,9197,6805,6805
8/21/2013 11:07,2,70000000,10342,6001,6001
8/21/2013 11:07,2,70000000,10316,5969,5969
8/21/2013 11:07,2,70000000,10508,5984,5984
8/21/2013 11:08,2,70000000,10940,5980,5980
8/21/2013 11:08,2,70000000,8985,5986,5986
8/21/2013 11:09,2,70000000,9377,5980,5980
8/21/2013 11:09,2,70000000,9196,5991,5991
8/21/2013 11:09,2,80000000,10978,7298,7298
8/21/2013 11:10,2,80000000,11939,7204,7204
8/21/2013 11:10,2,80000000,12470,7274,7274
8/21/2013 11:11,2,80000000,10470,7165,7165
8/21/2013 11:11,2,80000000,11133,7452,7452
8/21/2013 11:12,2,80000000,10483,7232,7232
8/21/2013 11:12,2,80000000,10698,7229,7229
8/21/2013 11:13,2,80000000,12340,7277,7277
8/21/2013 11:13,2,80000000,10400,7201,7201
8/21/2013 11:13,2,80000000,12026,7302,7302
8/21/2013 11:14,2,90000000,13795,7370,7370
8/21/2013 11:14,2,90000000,12073,8342,8342
8/21/2013 11:15,2,90000000,13995,7471,7471
8/21/2013 11:15,2,90000000,12227,7374,7374
8/21/2013 11:16,2,90000000,12458,8428,8428
8/21/2013 11:16,2,90000000,13731,7460,7460
8/21/2013 11:17,2,90000000,11979,7371,7371
8/21/2013 11:17,2,90000000,12491,7322,7322
8/21/2013 11:18,2,90000000,13672,7342,7342
8/21/2013 11:18,2,90000000,12094,7468,7468
8/21/2013 11:19,4,100000000,7110,11517,11517
8/21/2013 11:20,4,100000000,7781,12062,12062
8/21/2013 11:20,4,100000000,7207,11519,11519
8/21/2013 11:21,4,100000000,7183,14357,14357
8/21/2013 11:21,4,100000000,7848,11656,11656
8/21/2013 11:22,4,100000000,8271,11429,11429
8/21/2013 11:22,4,100000000,8457,11864,11864
8/21/2013 11:24,4,100000000,7997,12593,12593
8/21/2013 11:24,4,100000000,7445,12509,12509
8/21/2013 11:25,4,100000000,7562,12053,12053
8/21/2013 11:25,4,20000000,1567,2484,2484
8/21/2013 11:25,4,20000000,1450,2438,2438
8/21/2013 11:25,4,20000000,1510,2602,2602
8/21/2013 11:25,4,20000000,1547,2458,2458
8/21/2013 11:25,4,20000000,1565,2609,2609
8/21/2013 11:25,4,20000000,1593,2480,2480
8/21/2013 11:26,4,20000000,1432,2574,2574
8/21/2013 11:26,4,20000000,1421,2557,2557
8/21/2013 11:26,4,20000000,1508,2589,2589
8/21/2013 11:26,4,20000000,1417,2550,2550
8/21/2013 11:26,4,30000000,2201,3699,3699
8/21/2013 11:26,4,30000000,1920,3688,3688
8/21/2013 11:26,4,30000000,2134,3765,3765
8/21/2013 11:27,4,30000000,1926,3706,3706
8/21/2013 11:27,4,30000000,1946,3696,3696
8/21/2013 11:27,4,30000000,2102,3707,3707
8/21/2013 11:27,4,30000000,2125,3665,3665
8/21/2013 11:27,4,30000000,2106,3697,3697
8/21/2013 11:27,4,30000000,2055,3681,3681
8/21/2013 11:28,4,30000000,1948,3755,3755
8/21/2013 11:28,4,40000000,2798,5139,5139
8/21/2013 11:28,4,40000000,3310,5059,5059
8/21/2013 11:28,4,40000000,2822,5068,5068
8/21/2013 11:29,4,40000000,3114,5209,5209
8/21/2013 11:29,4,40000000,3120,5152,5152
8/21/2013 11:29,4,40000000,3006,5083,5083
8/21/2013 11:29,4,40000000,3279,5019,5019
8/21/2013 11:30,4,40000000,2802,5084,5084
8/21/2013 11:30,4,40000000,3488,5083,5083
8/21/2013 11:30,4,40000000,3069,5027,5027
8/21/2013 11:30,4,50000000,3454,6256,6256
8/21/2013 11:31,4,50000000,4182,5883,5883
8/21/2013 11:31,4,50000000,3459,6323,6323
8/21/2013 11:31,4,50000000,3710,6272,6272
8/21/2013 11:32,4,50000000,3525,6259,6259
8/21/2013 11:32,4,50000000,3498,6288,6288
8/21/2013 11:32,4,50000000,3810,6361,6361
8/21/2013 11:33,4,50000000,4063,5880,5880
8/21/2013 11:33,4,50000000,3730,6266,6266
8/21/2013 11:33,4,50000000,3862,6240,6240
8/21/2013 11:33,4,60000000,4355,7598,7598
8/21/2013 11:34,4,60000000,4708,7444,7444
8/21/2013 11:34,4,60000000,4637,7450,7450
8/21/2013 11:35,4,60000000,4272,6961,6961
8/21/2013 11:35,4,60000000,4373,7480,7480
8/21/2013 11:35,4,60000000,4492,7528,7528
8/21/2013 11:36,4,60000000,4338,8686,8686
8/21/2013 11:36,4,60000000,4205,7444,7444
8/21/2013 11:36,4,60000000,4396,7409,7409
8/21/2013 11:37,4,60000000,4779,7457,7457
8/21/2013 11:37,4,70000000,4972,8721,8721
8/21/2013 11:37,4,70000000,5324,8618,8618
8/21/2013 11:38,4,70000000,4920,8561,8561
8/21/2013 11:38,4,70000000,5408,8508,8508
8/21/2013 11:39,4,70000000,5144,8666,8666
8/21/2013 11:39,4,70000000,4902,8886,8886
8/21/2013 11:40,4,70000000,5338,8666,8666
8/21/2013 11:40,4,70000000,5340,8681,8681
8/21/2013 11:41,4,70000000,5102,8722,8722
8/21/2013 11:41,4,70000000,5042,8726,8726
8/21/2013 11:41,4,80000000,5929,9409,9409
8/21/2013 11:42,4,80000000,5675,10824,10824
8/21/2013 11:42,4,80000000,6237,9173,9173
8/21/2013 11:43,4,80000000,5923,9569,9569
8/21/2013 11:43,4,80000000,6265,9676,9676
8/21/2013 11:44,4,80000000,6391,9334,9334
8/21/2013 11:44,4,80000000,5759,9600,9600
8/21/2013 11:45,4,80000000,6233,10860,10860
8/21/2013 11:46,4,80000000,5805,9449,9449
8/21/2013 11:46,4,80000000,5590,9447,9447
8/21/2013 11:47,4,90000000,7597,10479,10479
8/21/2013 11:47,4,90000000,6828,10540,10540
8/21/2013 11:47,4,90000000,6483,11134,11134
8/21/2013 11:48,4,90000000,7434,10476,10476
8/21/2013 11:48,4,90000000,7146,10911,10911
8/21/2013 11:49,4,90000000,6831,10429,10429
8/21/2013 11:49,4,90000000,7274,11098,11098
8/21/2013 11:50,4,90000000,6212,11106,11106
8/21/2013 11:50,4,90000000,6743,10454,10454
8/21/2013 11:51,4,90000000,6257,10704,10704
8/21/2013 11:51,8,100000000,4957,14948,14948
8/21/2013 11:52,8,100000000,4800,15189,15189
8/21/2013 11:53,8,100000000,4791,15538,15538
8/21/2013 11:53,8,100000000,5122,22210,22210
8/21/2013 11:54,8,100000000,4788,17335,17335
8/21/2013 11:54,8,100000000,5035,15726,15726
8/21/2013 11:55,8,100000000,4468,22432,22432
8/21/2013 11:56,8,100000000,4900,21505,21505
8/21/2013 11:56,8,100000000,4520,15232,15232
8/21/2013 11:57,8,100000000,4842,15367,15367
8/21/2013 11:57,8,20000000,1035,3768,3768
8/21/2013 11:57,8,20000000,1118,3413,3413
8/21/2013 11:57,8,20000000,906,9,9
8/21/2013 11:58,8,20000000,835,3350,3350
